ID,materia,codigocodif_V1,unidad,cantidad_co,valor_co,cantidad_uti,valor_uti
5090191.0,CHATARRA ACEROS AL CARBON B,39340001,KILOGRAMO,2475.0,2690.0,50504.0,86870.0
5090191.0,CHATARRA ACEROS AL CARBON C,39340001,KILOGRAMO,2475.0,2690.0,95905.0,116304.0
5090191.0,CHATARRA ALTO CROMO B,39340002,KILOGRAMO,19678.0,40403.0,55101.0,102914.0
5090191.0,CHATARRA CROMO MOLIBDENO A,39340002,KILOGRAMO,3640.0,4131.0,145819.0,273873.0
5090191.0,CHATARRA FIERRO FUNDIDO A,39340003,KILOGRAMO,9760.0,18606.0,42973.0,146648.0
5090191.0,FERRO CROMO ALTO C. 62%,41113000,KILOGRAMO,4000.0,77212.0,3930.0,75861.0
5090191.0,FERRO CROMO BAJO C. 62%,41113000,KILOGRAMO,1000.0,27717.0,300.0,8315.0
5090191.0,SUNCHO METALICO DE 3/4P,41222002,METRO (LINEAL),500.0,579.0,320.0,413.0
5090191.0,SUNCHO METALICO DE 1/2P,41222002,METRO (LINEAL),500.0,535.0,900.0,1167.0
5090191.0,"NIQUEL ELECTROLITICO 99,9%",41422003,KILOGRAMO,500.0,51021.0,184.0,18775.728
5090191.0,GRAPAS DE 3/4 PARA SUNCHO,42995004,PIEZA,260.0,113.0,75.0,33.0
5090191.0,GRAPAS DE 1/2 PARA SUNCHO,42995004,PIEZA,600.0,113.0,800.0,143.0
5096956.0,VARIOS,99999994,VALOR,0.0,4413213.0,0.0,4413213.0
5102819.0,VARIOS,99999994,VALOR,0.0,11219456.65337012,0.0,11219456.65337012
5124180.0,CEMENTO,37440001,OTROS,5737.0,275383.0,5737.0,275383.0
5151076.0,BARBIJOS,27190004,OTROS,40.0,17564.0,40.0,17564.0
5151076.0,ALCOHOL,34131004,LITRO,497.0,99527.0,497.0,99527.0
5151076.0,MEDICAMENTOS,352,VALOR,0.0,762555.0,0.0,762555.0
5151076.0,GUANTES,36260004,OTROS,31.0,17564.0,31.0,17564.0
5151076.0,JERINGAS,48150005,OTROS,44.0,54155.0,44.0,54155.0
5151076.0,OTROS,99999994,VALOR,0.0,512272.0,0.0,512272.0
5160875.0,VARIOS,99999994,VALOR,0.0,1533274.0,0.0,1556944.0
5168337.0,POLIPROPILENO,34790011,KILOGRAMO,87151.0,1394416.0,81365.0,1301835.0
5171617.0,GUANTES ANTICORTES,28242002,UNIDAD,220.0,21120.0,516.0252781589433,49538.42670325855
5171617.0,CLORO,34231005,KILOGRAMO,1800.0,31320.0,4107.663905742832,71473.35195992528
5171617.0,SAPOLIO,35322001,KILOGRAMO,960.0,17280.0,2310.560946980343,41590.09704564617
5171617.0,DETERGENTE VQ30,35322999,LITRO,960.0,16560.0,2156.5235505149867,37200.03124638352
5171617.0,DESOXIDANTE,35499005,LITRO,580.0,27347.0,1283.6449705446348,60523.86036117953
5171617.0,DESENGRASANTE,35499022,KILOGRAMO,98.0,39200.0,231.0560946980343,92422.43787921371
5171617.0,LAMINA DE ACERO,41211001,PIEZA,51.0,32844.0,115.52804734901714,74400.06249276704
5171617.0,CUCHILLOS,42913001,UNIDAD,280.0,18200.0,595.6112663327107,38714.73231162619
5186295.0,MATERIALES VARIOS,99999994,VALOR,0.0,3022644.0,0.0,3022644.0
5186910.0,AGREGADOS,153,VALOR,0.0,8792.0,0.0,8792.0
5186910.0,MATERIAL DIRECTO,99999994,VALOR,0.0,1371787.0,0.0,1371787.0
5186910.0,MATERIALES INDIRECTOS,99999994,VALOR,0.0,2204897.0,0.0,2204897.0
5190846.0,VARIOS,99999994,VALOR,0.0,2927343.9179620314,0.0,2927343.9179620314
5192404.0,COSTANERA,31330,BARRA,12000.0,128412.0,12000.0,128412.0
5192404.0,TUBOS PVC,36320001,PIEZA,520.0,66929.0,520.0,66929.0
5192404.0,VIDRIO,37112001,OTROS,90.0,24430.0,90.0,24430.0
5192404.0,LADRILLO,37350002,UNIDAD,50000.0,90045.0,50000.0,90045.0
5192404.0,CERÁMICA,37370,METRO CUADRADO,8000.0,212976.0,8000.0,212976.0
5192404.0,CEMENTO,37440001,UNIDAD,80000.0,2897100.0,80000.0,2897100.0
5192404.0,FIERROS,41261005,BARRA,20000.0,1054440.0,20000.0,1054440.0
5192404.0,ANGULARES,41262001,BARRA,800.0,68208.0,800.0,68208.0
5192404.0,CALAMINA,42190015,METRO (LINEAL),5300.0,144555.0,5300.0,144555.0
5192404.0,CLAVO,42944001,KILOGRAMO,11300.0,87004.0,11300.0,87004.0
5192404.0,OTROS,99999994,VALOR,0.0,1554759.0,0.0,1517381.0
5197201.0,ARENA,15310,METRO CÚBICO,450.0,100350.0,450.0,100350.0
5197201.0,GRAVA,15320004,METRO CÚBICO,420.0,130200.0,420.0,130200.0
5197201.0,MADERA DE CONSTRUCCION,31330,PIE CUADRADO,15600.0,124800.0,15600.0,124800.0
5197201.0,LADRILLO,37350002,PIEZA,145000.0,159500.0,14500.0,159500.0
5197201.0,CEMENTO,37440001,OTROS,5500.0,319000.0,5500.0,319000.0
5197201.0,FIERRO CORRUGADO,41261005,TONELADA MÉTRICA,22.0,130900.0,22.0,130900.0
5197201.0,INSUMOS DE CONSTRUCCION,99999994,VALOR,0.0,99776.0,0.0,1729.0
5199087.0,INSUMOS VARIOS PARA LA CONSTRUCCIÓN,99999994,VALOR,0.0,6524689.0,0.0,2363638.0
5205852.0,ALMIDON DE PAPEL,23220002,KILOGRAMO,50950.0,507095.0,47827.0,467618.0
5205852.0,CARTON,32151002,KILOGRAMO,0.0,0.0,1598.0,767.0
5205852.0,TUBETE,32199010,KILOGRAMO,2821.0,70547.0,1681.0,45603.0
5205852.0,RODELAS,32199010,KILOGRAMO,593837.0,3143177.0,548687.0,2935063.0
5205852.0,QUIMIBASE 211,34740002,KILOGRAMO,7000.0,348348.0,8341.0,429660.0
5205852.0,RCHEN 25RTESINA,34740005,KILOGRAMO,10000.0,149640.0,12695.0,204318.0
5205852.0,CELULOSA FIBRA LARGA,34790001,KILOGRAMO,635880.0,2963320.0,750788.0,3497610.0
5205852.0,CELULOSA FIBRA CORTA,34790001,KILOGRAMO,7078425.0,28030141.0,6967563.0,26557050.0
5205852.0,QUIMILEASE 8080,35322002,KILOGRAMO,13500.0,373961.0,12961.0,361186.0
5205852.0,FRAGANCIA ENSUEÑO,35410999,KILOGRAMO,2000.0,255710.0,2776.0,361849.0
5205852.0,COLETO,35420999,KILOGRAMO,11000.0,167824.0,11080.0,165233.0
5205852.0,PRGAMENTO LA 1500,35420999,KILOGRAMO,14000.0,393960.0,14779.0,413101.0
5205852.0,EMPAQUE SERVILLETA PERLA INSTITUCIONAL,36410003,KILOGRAMO,18689.0,471024.0,11232.0,276396.0
5205852.0,EMPAQUE PERLITA EXTRA HOJA DOBLE,36410003,KILOGRAMO,9523.0,269498.0,9523.0,269498.0
5205852.0,EMPAQUE PERLITA EXTRA HOJA DOBLE 6 ROLLOS,36410003,KILOGRAMO,2892.0,81829.0,2892.0,81829.0
5205852.0,SOBRE EMPAQUE AD 20 SS,36410003,KILOGRAMO,7282.0,157042.0,7045.0,152318.0
5205852.0,SOBREEMPAQUE AD ECOMEGA,36410003,KILOGRAMO,10517.0,268390.0,10880.0,275810.0
5205852.0,EMPAQUE PERLITA HS 2,36410003,KILOGRAMO,2966.0,62907.0,11148.0,248965.0
5205852.0,EMPAQUE PERLITA EXTRA HOJA DOBLE,36410003,KILOGRAMO,68348.0,1447549.0,62810.0,1317919.0
5205852.0,EMPAQUE PERLITA EXTRA HOJA DOBLE 6 ROLLOS,36410003,KILOGRAMO,28099.0,596287.0,12906.0,26108.0
5205852.0,EMPAQUE PERLITA MEGA HOJA,36410003,KILOGRAMO,21983.0,465382.0,15611.0,320462.0
5205852.0,EMPAQUE PERLITA MEGA HOJA DOBLE 12 ROLLOS,36410003,KILOGRAMO,19596.0,414624.0,22196.0,473354.0
5205852.0,ARCHIVO,99999994,KILOGRAMO,0.0,0.0,549618.0,1665564.0
5205852.0,TRANSFERENCIA,99999994,KILOGRAMO,8000.0,331640.0,8911.0,373502.0
5206631.0,AGREGADOS,153,METRO CÚBICO,39097.0,2345807.0,19508.757870781523,1170518.9854614008
5206631.0,CEMENTO,37440001,KILOGRAMO,5056639.0,5612869.0,2523179.422742175,2800729.014538599
5221842.0,"TELA JEANS, KAKY Y OTROS",26,METRO (LINEAL),56625.0,1415630.0,45213.0,1130335.0
5221842.0,CUEROS,291,PIE CUADRADO,352361.0,4580702.0,281889.0,3664562.0
5221842.0,TRENSAS,29290011,PAR,57456.0,34474.0,68832.0,41299.0
5221842.0,PUNTERAS DE ACERO,29600012,PAR,57000.0,456000.0,51000.0,408000.0
5221842.0,PLANTAS,29600020,PAR,90000.0,2295000.0,80000.0,2040000.0
5221842.0,PALMILLA PARA PLANTILLA TERMINADO,29600999,METRO (LINEAL),750.0,52500.0,1912.0,133840.0
5221842.0,PEGAMENTOS,35420015,KILOGRAMO,10206.0,306180.0,9738.0,292140.0
5221842.0,HALOGENANTE,35420999,LITRO,600.0,18000.0,746.0,22380.0
5221842.0,OJALILLOS Y REMACHES,42944002,UNIDAD,73000.0,2920.0,1741000.0,69640.0
5226721.0,VARIOS,99999994,VALOR,0.0,2508480.7628425932,0.0,2508480.7628425932
5235454.0,PLASTOFORMO,36950021,KILOGRAMO,4923.0,52688.0,3234.0,34553.0
5235454.0,TEJA ONDULADA,37350001,PIEZA,87900.0,338748.0,57854.0,256357.0
5235454.0,LADRILLOS,37350002,PIEZA,279100.0,205801.0,235800.0,176389.0
5235454.0,REVESTIMIENTO CERAMICA,37370,METRO CUADRADO,8543.0,175865.0,8432.0,164684.0
5235454.0,PORCELANATO,37370006,METRO CUADRADO,596.0,30694.0,0.0,0.0
5235454.0,CEMENTO IP 30,37440001,OTROS,30683.0,1391010.0,13435.0,613478.0
5235454.0,CEMENTO ADHESIVO,37440010,OTROS,2011.0,42118.0,1937.0,37453.0
5235454.0,HORMIGON,37510002,METRO CÚBICO,91.0,77630.0,70.0,43848.0
5235454.0,VIGUETAS GRUESAS,37550004,METRO (LINEAL),2039.0,89130.0,1204.0,41560.0
5235454.0,FIERRO ESTRIADO,41261005,BARRA,16134.0,409503.0,8982.0,226153.0
5235454.0,VENTANAS DE ALUMINIO,42120003,PIEZA,60.0,31320.0,60.0,31320.0
5235454.0,OTROS,99999994,PIEZA,1500.0,173157.0,238.0,27425.0
5245417.0,MADERAS,31330,VALOR,0.0,18608.26,0.0,18608.26
5245417.0,BURLETES,36270999,VALOR,0.0,35161.92,0.0,35161.92
5245417.0,TANQUES DE AGUA,36950002,UNIDAD,1.0,9588.1,1.0,9588.1
5245417.0,VIDRIOS,37112001,VALOR,0.0,87645.89,0.0,87645.89
5245417.0,LADRILLOS,37350002,VALOR,0.0,105556.47,0.0,105556.47
5245417.0,REVESTIMIENTOS,37370,VALOR,0.0,6440.86,0.0,6440.86
5245417.0,"CERAMICAS, AZULEJOS Y PISOS",37370006,VALOR,0.0,590422.72,0.0,590422.72
5245417.0,AGLOMERANTES,374,VALOR,0.0,871824.62,0.0,871824.62
5245417.0,"FIERROS, ACEROS, ANGULARES, PERFILES",412,VALOR,0.0,320644.58,0.0,320644.58
5245417.0,CAÑERIAS Y TUBERIAS,41283,VALOR,0.0,130956.28,0.0,130956.28
5245417.0,CUBIERTAS,42190,VALOR,0.0,2856.38,0.0,2856.38
5245417.0,CALAMINAS,42190015,VALOR,0.0,102840.13,0.0,102840.13
5245417.0,CANALETAS,42190017,VALOR,0.0,5011.2,0.0,5011.2
5245417.0,"CLAVOS, TORNILLOS, BROCAS, ELECTRODOS, TARRAJAS, PERNOS",429,VALOR,0.0,31993.59,0.0,31993.59
5245417.0,DISCOS,42922003,VALOR,0.0,2817.77,0.0,2817.77
5245417.0,MALLAS,42943005,VALOR,0.0,7001.17,0.0,7001.17
5245417.0,ALAMBRES,42946003,VALOR,0.0,36053.93,0.0,36053.93
5245417.0,QUINCALLERIA,42992,VALOR,0.0,392.54,0.0,392.54
5245417.0,GRIFERIA,43240,VALOR,0.0,5275.96,0.0,5275.96
5245417.0,ACCESORIOS HIDRAÚLICOS,43240999,VALOR,0.0,28935.65,0.0,28935.65
5245417.0,"PINTURAS, ANTICORROSIVOS, BROCHAS, RODILLOS",99999993,VALOR,0.0,56808.26,0.0,56808.26
5245417.0,ACCESORIOS PLOMERIA Y ARTEFACTOS SANITARIOS,99999993,VALOR,0.0,92365.7,0.0,92365.7
5245417.0,"ACCESORIOS ELECTRICOS, CABLES, CINTAS",99999993,VALOR,0.0,22802.56,0.0,22802.56
5245417.0,"VIGAS GRUESAS, PLASTOFORMO",99999993,VALOR,0.0,87556.83,0.0,87556.83
5245417.0,MATERIAL PARA CARPINTERÍA DE ALUMINIO,99999994,VALOR,0.0,935.42,0.0,935.42
5245417.0,ACCESORIOS DE PLOMERIA,99999994,VALOR,0.0,8848.67,0.0,8848.67
5252592.0,OTROS MATERIALES,99999994,VALOR,0.0,121212.0,0.0,46252.0
5255216.0,VARIOS,99999994,VALOR,0.0,8396542.843702164,0.0,8396542.843702164
5255298.0,TEX PAPEL DE PROTECCION 18 GRS 1.65X1000 MTS,3212,METRO (LINEAL),24000.0,53550.0,22000.0,49087.0
5255298.0,ARCLAD ADHESIV. BRILL. BLANCO VBB75 -P1 1.52X50MTS,34730005,PIEZA,4200.0,78804.0,4150.0,77866.0
5255298.0,PINO VINIL TRANSPARENTE MATTE 1.52X50,35130005,METRO (LINEAL),1800.0,23318.0,1650.0,21375.0
5255298.0,TUBOS DE 40W,46510003,UNIDAD,1680.0,11076.0,1671.0,11017.0
5255298.0,LEDS RO3 MODULOS,46510999,UNIDAD,24000.0,130650.0,23000.0,125206.0
5255298.0,RACTANCIA DE 40W,46541003,UNIDAD,1680.0,25275.0,1660.0,24974.0
5255298.0,OTROS MATERIALES,99999994,VALOR,0.0,7258311.0,0.0,8193783.0
5262104.0,ALIMENTACION Y REFRIGERIO,63399999,UNIDAD,12000.0,10890.0,12000.0,10890.0
5273584.0,VARIOS,99999994,VALOR,0.0,4840714.0,0.0,6399830.0
5296872.0,MATERIALES DE CONSTRUCCIÓN EN GENERAL,99999994,VALOR,0.0,14686339.0,0.0,14686339.0
5307491.0,VARIOS,99999994,VALOR,0.0,8281753.0,0.0,8293103.0
5328606.0,INSUMOS,99999994,VALOR,0.0,2547698.0,0.0,0.0
5339881.0,CODO,36320008,PIEZA,235.0,2350.0,218.0,2180.0
5339881.0,CEMENTO,37440001,UNIDAD,6000.0,324000.0,5800.0,313200.0
5339881.0,FIERRO,41261005,PIEZA,360.0,52920.0,360.0,52920.0
5339881.0,CLAVOS,42944001,KILOGRAMO,500.0,5925.0,450.0,5332.5
5339881.0,ALAMBRE DE AMARRE,42946002,KILOGRAMO,1600.0,17600.0,1451.0,15961.0
5339881.0,CABLES,46340001,ROLLO,50.0,15740.0,47.0,14795.6
5339881.0,OTROS MATERIALES,99999994,VALOR,0.0,6711668.0,0.0,6896201.9
5340086.0,VARIOS,99999994,VALOR,0.0,3905750.0,0.0,3905750.0
5358290.0,AGREGADOS,153,METRO CÚBICO,5000.0,800000.0,5000.0,800000.0
5358290.0,CEMENTO,37440001,OTROS,30000.0,1500000.0,30000.0,1500000.0
5358290.0,FIERRO,41261005,TONELADA MÉTRICA,50.0,295800.0,50.0,295800.0
5372681.0,INSUMOS VARIOS,99999994,VALOR,0.0,42892315.0,0.0,44020242.0
5377150.0,"VARIOS MATERIALES DE CONSTRUCCION (HORMIGON, FIERRO, CEMENTO, PROFORMA, LADRILLOS)",99999993,VALOR,0.0,1003833.0,0.0,1003833.0
5377150.0,"INSUMOS DE OBRA FINA (GRIFERIA, PUERTAS, FOCOS)",99999993,VALOR,0.0,334611.0,0.0,334611.0
5377150.0,OTROS MATERIALES,99999994,VALOR,0.0,892296.0,0.0,892296.0
5400397.0,ARENA,15310,METRO CÚBICO,405.0,121343.0,405.0,121343.0
5400397.0,PIEDRA,15320002,METRO CÚBICO,202.0,121343.0,202.0,121343.0
5400397.0,GRAVA,15320004,METRO CÚBICO,405.0,121343.0,405.0,121343.0
5400397.0,MADERA,31330,PIE CUADRADO,9334.0,121343.0,9334.0,121343.0
5400397.0,PUERTA,31600003,UNIDAD,767.0,266956.0,767.0,266956.0
5400397.0,VIDRIOS,37112001,PIEZA,2022.0,121343.0,2022.0,121343.0
5400397.0,LADRILLO,37350002,PIEZA,40448.0,121343.0,40448.0,121343.0
5400397.0,CERAMICA,37370,METRO CUADRADO,48494.0,242687.0,48494.0,242687.0
5400397.0,CEMENTO,37440001,OTROS,14561.0,728060.0,14561.0,728060.0
5400397.0,FIERRO,41261005,TONELADA MÉTRICA,43.0,242687.0,43.0,242687.0
5400397.0,OTROS,99999994,VALOR,0.0,218420.0,0.0,218420.0
5403636.0,TRANSPARENTE 0.60 PVC,34710,VALOR,0.0,110166.0,0.0,110166.0
5403636.0,GEOEMEMBRANA DE PVC,36330002,METRO CUADRADO,23386.0,319732.0,23386.0,319732.0
5403636.0,TRANSPARENTE 0.50 PVC,36330002,METRO CUADRADO,397.0,6272.0,397.0,6272.0
5403636.0,TRANSPARENTE 0.60 PVC,36330002,METRO CUADRADO,40.0,720.0,40.0,720.0
5403636.0,MODULO HABITACIONAL METALICO,38702006,PIEZA,10.0,313658.0,10.0,313658.0
5405153.0,CANA DE AZUCAR,01802000,TONELADA MÉTRICA,1125277.0,181945459.0,1125277.0,181945459.0
5405153.0,OTROS MATERIALES,99999994,VALOR,0.0,13602334.0,0.0,13602334.0
5411590.0,PINTURA,35110,LITRO,8793.0,193453.0,0.0,0.0
5411590.0,PISOS LAMINADOS,36910005,METRO CUADRADO,2417.0,241723.0,0.0,0.0
5411590.0,PLASTOFORM,36950021,METRO CUADRADO,24677.0,592270.0,0.0,0.0
5411590.0,LADRILLO,37350002,PIEZA,252402.0,277643.0,252402.0,277643.0
5411590.0,CERAMICA,37370,METRO CUADRADO,4434.0,177364.0,0.0,0.0
5411590.0,CEMENTO,37440001,KILOGRAMO,1825570.0,2008127.0,1602795.0,1763074.5000000002
5411590.0,FIERRO,41261005,KILOGRAMO,192657.0,1213745.0,192657.0,1213745.0
5411590.0,PLOMERIA,99999994,UNIDAD,128109.0,128109.0,0.0,0.0
5411590.0,VARIOS,99999994,VALOR,0.0,586841.0,0.0,0.0
5428154.0,VINAGRE BLANCO,23994007,LITRO,4032.0,23520.0,4032.0,23520.0
5428154.0,ALCOHOL CEIBO,24110006,LITRO,2304.0,28800.0,2304.0,28800.0
5428154.0,FRANELA CHICA,27190001,UNIDAD,2880.0,9600.0,2880.0,9600.0
5428154.0,PAÑO OVER BLANCO,27190001,UNIDAD,1152.0,6720.0,1152.0,6720.0
5428154.0,PAÑO MISTER,27190001,UNIDAD,1728.0,6480.0,1728.0,6480.0
5428154.0,PAÑO OVER PLOMO,27190001,UNIDAD,1152.0,4800.0,1152.0,4800.0
5428154.0,BARBIJO,27190004,UNIDAD,36000.0,10800.0,36000.0,10800.0
5428154.0,CHULOS DESECHABLES,28243999,UNIDAD,9600.0,1920.0,9600.0,1920.0
5428154.0,PAPEL JUMBO NEUTRO 6X500,32193002,ROLLO,4320.0,126000.0,4320.0,126000.0
5428154.0,PAPEL HIGIENICO NACIONAL - CELESTE,32193002,ROLLO,23040.0,36000.0,23040.0,36000.0
5428154.0,PAPEL HIGIENICO GOLD,32193002,ROLLO,3456.0,10080.0,3456.0,10080.0
5428154.0,PAPEL TOALLA NEUTRO 6X200,32193004,ROLLO,8640.0,489600.0,8640.0,489600.0
5428154.0,PAPEL TOALLA NOVA,32193004,ROLLO,8064.0,43680.0,8064.0,43680.0
5428154.0,AIRFLEX CON PAPEL MADERA,32193004,UNIDAD,240.0,30000.0,240.0,30000.0
5428154.0,PAPEL TOALLA NEUTRO 6X100,32193004,ROLLO,864.0,25920.0,864.0,25920.0
5428154.0,CAL SODICA,34231022,KILOGRAMO,3000.0,2736.0,3000.0,2736.0
5428154.0,ASAP - 65,34662999,LITRO,288.0,25920.0,288.0,25920.0
5428154.0,SANIT T-10,34664001,LITRO,432.0,28080.0,432.0,28080.0
5428154.0,FIBRA DE ESPONJA,34790015,DOCENA,480.0,23040.0,480.0,23040.0
5428154.0,ESPONJA DOBLE CARA,34790015,UNIDAD,1728.0,2592.0,1728.0,2592.0
5428154.0,ACE DETERGENTE EN POLVO,35322001,KILOGRAMO,2880.0,61200.0,2880.0,61200.0
5428154.0,LAVANDINA X5,35322007,LITRO,17280.0,136800.0,17280.0,136800.0
5428154.0,CLOROSPAR,35322999,LITRO,432.0,42336.0,432.0,42336.0
5428154.0,SHAMPOO BRISTOL,35323001,LITRO,2880.0,20160.0,2880.0,20160.0
5428154.0,SHAMPOO ROMANCE,35323001,LITRO,1680.0,13440.0,1680.0,13440.0
5428154.0,AMBIENTADOR AMANCAY,35331003,UNIDAD,1728.0,15840.0,1728.0,15840.0
5428154.0,AMBIENTADOR   AROMATIC,35331003,LITRO,1200.0,9600.0,1200.0,9600.0
5428154.0,AMBIENTADOR LISTO,35331003,LITRO,1200.0,5520.0,1200.0,5520.0
5428154.0,PASTILLA PARA INODORO,35331004,UNIDAD,2304.0,8448.0,2304.0,8448.0
5428154.0,LIMPIA VIDRIOS,35333004,LITRO,720.0,7200.0,720.0,7200.0
5428154.0,LIMPIA VIDRIOS CON ATOMIZADOR,35333004,UNIDAD,288.0,2448.0,288.0,2448.0
5428154.0,LUSTRA MUEBLES,35333005,LITRO,192.0,1680.0,192.0,1680.0
5428154.0,CERA BLANCA,35333009,LITRO,1440.0,23040.0,1440.0,23040.0
5428154.0,GUANTE  LÁTEX,36260001,PAR,36000.0,28800.0,36000.0,28800.0
5428154.0,GUANTES DE GOMA,36260001,PAR,2880.0,22800.0,2880.0,22800.0
5428154.0,GOMA DOBLE CON PALO,36270030,UNIDAD,288.0,4896.0,288.0,4896.0
5428154.0,BOLSA ROJA CHINA,36410001,UNIDAD,144000.0,72000.0,144000.0,72000.0
5428154.0,BOLSA NEGRA CHINA,36410001,UNIDAD,144000.0,67680.0,144000.0,67680.0
5428154.0,BOLSA ROJA,36410001,UNIDAD,72000.0,21600.0,72000.0,21600.0
5428154.0,BOLSA AZUL,36410001,UNIDAD,144000.0,21600.0,144000.0,21600.0
5428154.0,BOLSA DE 140 LTS,36410001,UNIDAD,96000.0,16320.0,96000.0,16320.0
5428154.0,BOLSA NEGRA,36410001,UNIDAD,72000.0,14400.0,72000.0,14400.0
5428154.0,BOLSA ROJA 3MM PARA RESIDUOS BIOLOGICOS,36410001,KILOGRAMO,384.0,13440.0,384.0,13440.0
5428154.0,BALDE CON EXPRIMIDOR,36490013,UNIDAD,288.0,10080.0,288.0,10080.0
5428154.0,ALZA BASURA,36940018,UNIDAD,288.0,4320.0,288.0,4320.0
5428154.0,ESCOBILLON CON PALO LARGO,38993001,UNIDAD,288.0,8640.0,288.0,8640.0
5428154.0,ESCOBA CON PALO,38993001,UNIDAD,288.0,6624.0,288.0,6624.0
5428154.0,MOPA CON PALO,38993014,UNIDAD,576.0,15840.0,576.0,15840.0
5428154.0,MOPA SIN PALO,38993014,UNIDAD,576.0,15840.0,576.0,15840.0
5428154.0,PLUMEROS,38993999,UNIDAD,288.0,7200.0,288.0,7200.0
5428154.0,LIMPIA BAÑO,99999994,LITRO,576.0,5760.0,576.0,5760.0
5430204.0,PRECINTOS DE SEGURIDAD,36490999,PIEZA,60000.0,5880.0,58000.0,5684.0
5441356.0,INSUMOS VARIOS,99999994,VALOR,0.0,12765702.0,0.0,11965702.0
5444841.0,ACETILENO,34110003,KILOGRAMO,48.0,32400.0,49.548135520892316,33444.991476602314
5444841.0,OXIGENO,34210003,METRO CÚBICO,150.0,15000.0,154.8379235027885,15483.792350278849
5444841.0,PINTURA,35110,LITRO,1900.0,19950.0,1961.280364368654,20593.44382587087
5444841.0,CEMENTO,37440001,QUINTAL,3000.0,166500.0,3096.75847005577,171870.09508809523
5444841.0,DISCOS DE DESBASTE,37910001,PIEZA,280.0,8650.0,289.0307905385385,8928.986921994136
5444841.0,HIERRO,412,BARRA,10500.0,651000.0,10838.654645195193,671996.588002102
5444841.0,PLANCHAS,41212001,METRO CUADRADO,1400.0,421400.0,1445.1539526926927,434991.3397605005
5444841.0,ANGULARES,41262001,BARRA,350.0,73500.0,361.2884881731731,75870.58251636635
5444841.0,PERFILES,41262002,BARRA,500.0,455000.0,516.1264116759615,469675.03462512506
5444841.0,TUBOS,41283002,BARRA,6000.0,270000.0,6193.51694011154,278708.2623050193
5444841.0,CAÑERÍAS,41283005,BARRA,200.0,72200.0,206.45056467038467,74528.65384600886
5444841.0,PLATINO,41330003,BARRA,3000.0,75000.0,3096.75847005577,77418.96175139425
5444841.0,ALAMBRE DE AMARRE,42946002,QUINTAL,200.0,82000.0,206.45056467038464,84644.7315148577
5444841.0,ELECTRODOS,42950001,KILOGRAMO,3800.0,81598.0,3922.560728737308,84229.76587987023
5444841.0,RODAMIENTOS,43310001,PIEZA,700.0,73500.0,722.5769763463462,75870.58251636635
5444841.0,EJES,43320003,METRO (LINEAL),250.0,155000.0,258.06320583798083,159999.18761954812
5445620.0,EMBALAJES Y OTROS INSUMOS,99999994,UNIDAD,1304.0,2608.0,1304.0,2608.0
5449720.0,VARIOS,99999994,VALOR,0.0,5486.0,0.0,0.0
5454599.0,VARIOS,99999994,VALOR,0.0,867437.0,0.0,3000.0
5457018.0,ARIDOS,153,METRO CÚBICO,9940.0,1192757.0,9940.0,1192757.0
5457018.0,CEMENTO Y AGLOMERADOS,374,KILOGRAMO,454310.0,454310.0,454310.0,454310.0
5457018.0,CEMENTO ASFALTICO,37440009,KILOGRAMO,9961.0,119527.0,9961.0,119527.0
5457018.0,HORMIGON PREPARADO,37510002,METRO CÚBICO,15631.0,10160229.0,15631.0,10160229.0
5457018.0,ACERO Y ALAMBRE,412,BARRA,8998.0,1349709.0,8998.0,1349709.0
5463373.0,PAPEL BOND,32129001,KILOGRAMO,5399.0,48148.0,5341.0,47295.0
5463373.0,PAPEL SABANA 37CM,32129018,KILOGRAMO,14681.0,95575.0,14514.0,94419.0
5463373.0,PAPEL SABANA DE 74 CM CANADA,32129018,KILOGRAMO,87516.0,571014.0,86783.0,566117.0
5463373.0,SOLVENTE,34400999,LITRO,90.0,2229.0,80.0,1948.0
5463373.0,TINTAS,35130,KILOGRAMO,2425.0,67854.0,1985.0,49646.0
5463373.0,DESINCRUSTANTE,35499027,KILOGRAMO,40.0,1566.0,10.0,391.5
5463373.0,GOMA ARABICA,36920,LITRO,4.0,969.0,2.0,518.0
5463373.0,PLACAS 860*500*0.2,44922001,PIEZA,13417.0,700367.0,13213.0,689719.0
5463373.0,OTROS MATERIALES,99999994,VALOR,0.0,165619.0,0.0,165618.43
5463455.0,"MATERIALES(PAPELES, TINTA, TONNER, ETC)",99999993,VALOR,0.0,7323941.0,0.0,8823941.0
5467514.0,ALGODON,26160001,KILOGRAMO,39435.0,4125780.0,15835.0,1765775.0
5504578.0,CARTON BASE,32151002,VALOR,0.0,438745.0,0.0,438745.0
5504578.0,SEPARADOR PARA FONDO BANANO,32153001,UNIDAD,1.0,12309.0,1.0,12309.0
5504578.0,CARTON TAPAS,32199021,VALOR,0.0,313223.0,0.0,313223.0
5504578.0,CARPICOLA,35420015,VALOR,0.0,10300.0,0.0,10300.0
5504578.0,BOLSA DE EMPAQUE SELLADO,36410005,VALOR,0.0,78097.0,0.0,78097.0
5510236.0,LADRILLO CERAMICO DE 6 HUECOS,37350002,PIEZA,596000.0,596000.0,397400.0,397400.0
5510236.0,LADRILLO PAVIC PEATONAL,37350005,PIEZA,260000.0,327600.0,189700.0,239022.0
