ID,C2_01,actividad_pricipal_codigo_V1,actividad1_codigo_v1,actividad2_codigo_v1,S00_01_A,S01_01_A,S01_01_B,S01_01_C,S01_02_A,S01_02_B,S01_02_C,S01_03_A,S01_03_B,S01_03_C,S01_04_A,S01_04_B,S01_05_A,S01_05_B,S01_06,S01_07,S01_08,S01_09,S01_10,S01_10E,S01_11,S01_12,S01_13,S01_13E,S01_14,S02_01,S02_02,S02_03,S02_04,S02_05,S02_06,S02_07,S02_08,S02_08E,S02_09,S03_01,S03_02,S03_03,S04_01,S04_02,S04_03,S04_04,S04_05,S04_06,S04_07,S04_08,S04_09,S04_10,S04_11,S04_12,S04_13,S04_14,S04_15,S04_16,S04_17,S04_18,S04_19,S04_19E,S04_20,S04_21A,S04_21B,S04_21C,S04_21D,S04_21E,S04_21F,S04_22A,S04_22B,S04_22C,S04_22D,S04_22E,S04_22F,S05_01,S05_02,S05_03,S05_04,S06_01_A,S06_01_B,S06_02_A,S06_02_B,S06_03_A,S06_03_B,S06_04_A,S06_04_B,S06_05_A,S06_05_B,S06_06_A,S06_06_B,S07_01_A,S07_01_B,S07_01_C,S07_01_D,S07_01_E,S07_01_F,S07_02_A,S07_02_B,S07_02_C,S07_02_D,S07_02_E,S07_02_F,S07_03_A,S07_03_B,S07_03_C,S07_03_D,S07_03_E,S07_03_F,S07_04_A,S07_04_B,S07_04_C,S07_04_D,S07_04_E,S07_04_F,S07_05_A,S07_05_B,S07_05_C,S07_05_D,S07_05_E,S07_05_F,S07_06_A,S07_06_B,S07_06_C,S07_06_D,S07_06_E,S07_06_F,S07_07_A,S07_07_B,S07_07_C,S07_07_D,S07_07_E,S07_08_A,S07_08_B,S07_08_C,S07_08_D,S07_08_E,S07_08_F,S07_08_F1,S07_09_A,S07_09_B,S07_09_C,S07_09_D,S07_09_E,S07_09_F,S12_01_A,S12_01_B,S12_01_C,S12_02_A,S12_02_B,S12_02_C,VPA,PC,ISPOINF,VIPP,VBP,EAC,OGO,VUMPEEI,CI,VA,SSB,OPP,PS,R,D
13666612.0,COCHABAMBA,4663,99997,99997,11356268.0,8.0,4.0,364560.0,5.0,0.0,100682.0,13.0,4.0,465242.0,0.0,0.0,13.0,4.0,36755.0,0.0,37020.0,0.0,0.0,NINGUNO,46524.0,5629.0,25589.0,OTROS,151517.0,9886.0,0.0,0.0,0.0,603.0,0.0,0.0,0.0,NINGUNO,10489.0,0.0,9159691.0,9159691.0,0.0,6567.0,195228.0,0.0,2088.0,6974.0,16039.0,5186.0,2975.0,20140.0,16033.0,0.0,1315607.0,58239.0,2180.0,0.0,131.0,3665.0,50975.0,OTROS,1702027.0,0,0,57,43,0,100,0,0,57,43,0,100,0.0,11356268.0,0.0,11356268.0,0.0,0.0,0.0,0.0,1655287.0,2987126.0,0.0,0.0,0,0.0,1655287.0,2987126.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70883.0,0.0,0.0,2099.0,72982.0,14596.0,23809.0,0.0,0.0,705.0,24514.0,2451.0,45754.0,18652.0,0.0,1355.0,65761.0,13891.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NINGUNO,140446.0,18652.0,0.0,4159.0,163257.0,30938.0,0,0.0,OTROS,0,0.0,OTROS,0.0,3528416.0,0.0,0.0,3528416.0,10489.0,1702027.0,0.0,1712516.0,1815900.0,465242.0,73775.0,77742.0,616759.0,30938.0
322506.0,COCHABAMBA,46636,99997,99997,7048314.0,20.0,6.0,699125.0,0.0,0.0,0.0,20.0,6.0,699125.0,0.0,0.0,20.0,6.0,102063.0,0.0,102063.0,0.0,543600.0,"SUBSIDIOS, BONO DESEMPEÑO, BONO DE ANTIGÜEDAD",122526.0,20952.0,61263.0,"APORTE PRO VIVIENDA, APORTE FONDO SOLIDARIOS",952467.0,2507.0,55.0,0.0,0.0,29881.0,0.0,0.0,0.0,NINGUNO,32443.0,0.0,3577131.0,3577131.0,0.0,72760.0,138160.0,0.0,795.0,53531.0,0.0,42333.0,4756.0,19868.0,2684.0,0.0,0.0,8236.0,28583.0,0.0,874.0,0.0,72516.0,"GASTOS JURÍDICOS Y LEGALES, MATERIAL DE LIMPIEZA E HIGIENE , MATERIAL DE LIMPIEZA E HIGIENE, SERVICIO DE TÉ Y REFRIGERIO, ENCOM",445096.0,11,3,73,11,2,100,98,2,0,0,0,100,0.0,7048314.0,0.0,7048314.0,0.0,0.0,0.0,0.0,4474035.0,4527493.0,0.0,0.0,0,0.0,4474035.0,4527493.0,479305.0,0.0,0.0,741.0,480046.0,11577.0,40051.0,0.0,0.0,439.0,40490.0,4083.0,1808670.0,523775.0,446745.0,48490.0,1934190.0,220529.0,125206.0,1994.0,0.0,868.0,128068.0,7826.0,298132.0,2619.0,0.0,2482.0,303233.0,24466.0,97074.0,3065.0,0.0,339.0,100478.0,2992.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NINGUNO,2848438.0,531453.0,446745.0,53359.0,2986505.0,271473.0,0,0.0,ELIJA LA OPCION,0,0.0,ELIJA LA OPCION,0.0,3524641.0,0.0,0.0,3524641.0,32443.0,445096.0,0.0,477539.0,3047102.0,699125.0,747726.0,204741.0,1651592.0,271473.0
6122530.0,COCHABAMBA,46638,99997,99997,15101546.0,9.0,1.0,343703.0,0.0,0.0,0.0,9.0,1.0,343703.0,0.0,0.0,9.0,1.0,28160.0,0.0,0.0,0.0,0.0,NINGUNO,34370.0,6874.0,16188.0,OTROS,85592.0,21992.0,0.0,0.0,0.0,17520.0,0.0,0.0,0.0,NINGUNO,39512.0,0.0,13550163.0,13550163.0,0.0,15947.0,0.0,0.0,0.0,90511.0,8779.0,0.0,1119.0,320.0,630.0,0.0,14349.0,3395.0,14401.0,0.0,0.0,0.0,1103575.0,"LIMPIEZA, CORREOS, ADMINISTRACIÓN",1253026.0,19,10,71,0,0,100,,,,,,,0.0,15101546.0,0.0,15101546.0,0.0,0.0,0.0,0.0,6713079.0,8570162.0,0.0,0.0,0,0.0,6713079.0,8570162.0,0.0,0.0,0.0,0.0,0.0,0.0,2221298.0,0.0,0.0,65697.0,2286996.0,285874.0,1500244.0,0.0,0.0,44923.0,1545167.0,309033.0,3278.0,0.0,0.0,97.0,3375.0,337.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NINGUNO,3724820.0,0.0,0.0,110717.0,3835538.0,595244.5,ALUMINIO,19034055.0,BARRA, ALUMINIO,67130709.0,UNIDAD,0.0,3408466.0,0.0,0.0,3408466.0,39512.0,1253026.0,0.0,1292538.0,2115928.0,343703.0,28160.0,57432.0,429295.0,595244.5
9172889.0,COCHABAMBA,46638,43315,99997,5437592.0,13.0,3.0,382274.0,0.0,0.0,0.0,13.0,3.0,382274.0,0.0,0.0,13.0,3.0,26980.0,12661.0,34977.0,0.0,12634.0,SUBSIDIOS,0.0,64690.0,4176.0,AFILIACIÓN AL PERSONAL,156118.0,390429.0,0.0,0.0,0.0,0.0,0.0,0.0,2803.0,GRASAS Y OTROS CARBURANTES,393232.0,0.0,4525447.0,4525447.0,0.0,18265.0,0.0,59532.0,8023.0,0.0,0.0,9337.0,10809.0,594384.0,1261.0,0.0,19757.0,0.0,0.0,0.0,0.0,0.0,2973.0,"MATERIAL DE IMPRENTA, COURRIER Y MENSAJERIA, MATERIAL DE LIMPIEZA",724341.0,0,38,0,62,0,100,,,,,,,0.0,5381336.0,56256.0,5437592.0,0.0,0.0,0.0,0.0,2266937.0,4733353.0,0.0,0.0,0,0.0,2266937.0,4733353.0,0.0,0.0,0.0,0.0,0.0,0.0,8740534.0,90331.0,0.0,260211.0,9091076.0,1131611.0,173160.0,217987.0,0.0,5739.0,396886.0,42944.0,43565.0,0.0,0.0,1290.0,44855.0,4486.0,40678.0,0.0,0.0,1205.0,41883.0,10113.0,8524.0,0.0,0.0,252.0,8776.0,293.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NINGUNO,9006461.0,308318.0,0.0,268697.0,9583476.0,1189447.0,0,0.0,ELIJA LA OPCION,0,0.0,ELIJA LA OPCION,0.0,3322305.0,56256.0,0.0,3378561.0,393232.0,724341.0,0.0,1117573.0,2260988.0,382274.0,87252.0,68866.0,538392.0,1189447.0
6662992.0,LA PAZ,4663,7110,4331,12279542.26,5.0,1.0,812256.0,0.0,0.0,0.0,5.0,1.0,812256.0,0.0,0.0,5.0,1.0,50364.0,0.0,98315.0,0.0,4474.0,VACACIONES PAGADAS EN FINIQUITOS,81225.0,13889.0,40612.0,APORTE AFP PRO VIVIENDA Y APORTE PATRONAL AFP SOLIDARIO,288879.0,3002.0,681.0,0.0,0.0,62269.0,0.0,0.0,0.0,NINGUNO,65952.0,0.0,8585852.62,8585852.62,0.0,807.0,243184.0,11138.0,159716.0,62988.0,7843.0,47493.0,39797.0,43203.0,167833.0,0.0,0.0,9214.0,27700.0,0.0,0.0,0.0,86002.0,"FORMULARIOS SOCIALES, LIMPIEZA Y ASEO, BOTIQUIN MÉDICO, MANTENIMIENTO DE OFICINA, GASTOS GENERALES",906918.0,0,65,20,15,0,100,85,15,0,0,0,100,0.0,12279542.26,0.0,12279542.26,0.0,0.0,0.0,0.0,1668220.9,1158116.29,0.0,0.0,0,0.0,1668220.9,1158116.29,0.0,0.0,0.0,0.0,0.0,0.0,22859.0,142139.0,0.0,2539.0,167537.0,12210.0,228700.0,0.0,0.0,6774.0,235474.0,47095.0,80023.0,23692.0,0.0,2779.0,106494.0,9939.0,37117.0,28762.0,0.0,1420.0,67299.0,12796.0,615.0,46198.0,0.0,451.0,47264.0,4222.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NINGUNO,369314.0,240791.0,0.0,13963.0,624068.0,86262.0,NINGUNA,0.0,ELIJA LA OPCION,PANEL SOMBREADOR BONROY 5.8 MTS LINEALES,89.0,PIEZA,0.0,3183585.0299999993,0.0,0.0,3183585.0299999993,65952.0,906918.0,0.0,972870.0,2210715.0299999993,812256.0,153153.0,135726.0,1101135.0,86262.0
514017.0,SANTA CRUZ,46636,952,99997,21895626.0,25.0,12.0,1514679.0,0.0,0.0,0.0,25.0,12.0,1514679.0,0.0,0.0,25.0,12.0,152350.0,161839.0,232868.0,0.0,56071.0,OTROS,151468.0,101635.0,0.0,NINGUNO,856231.0,47391.0,2646.0,0.0,0.0,24302.0,0.0,0.0,0.0,NINGUNO,74339.0,0.0,17110463.204460427,17110463.204460427,0.0,139689.0,0.0,76409.0,28392.0,100949.0,719.0,107482.0,53884.0,90914.0,87242.0,0.0,0.0,87014.0,148130.0,0.0,8974.0,5825.0,0.0,NINGUNO,935623.0,30,1,15,2,52,100,,,,,,,0.0,21895626.0,0.0,21895626.0,0.0,0.0,0.0,0.0,5879280.0,4251579.0,0.0,0.0,0,0.0,5879280.0,4251579.0,647138.0,327077.0,0.0,26750.0,1000965.0,51401.0,24103.0,77984.0,0.0,827.0,102914.0,20746.0,1886437.0,156406.0,0.0,55306.0,2098149.0,419629.8,183045.0,45572.0,0.0,5836.0,234453.0,23445.3,257116.0,13012.0,0.0,7642.0,277770.0,69442.5,7539.0,3236.0,0.0,283.0,11057.0,4922.0,1517302.0,0.0,0.0,44941.0,1562243.0,0.0,0.0,0.0,0.0,0.0,0.0,NINGUNO,4522680.0,623287.0,0.0,141585.0,5287551.0,589586.6,0,0.0,UNIDAD,0,0.0,ARROBA,0.0,3157461.795539573,0.0,0.0,3157461.795539573,74339.0,935623.0,0.0,1009962.0,2147499.795539573,1514679.0,603128.0,253103.0,2370910.0,589586.6000000001
715983.0,COCHABAMBA,46631,68101,99997,14880949.0,30.0,8.0,732152.0,0.0,0.0,0.0,30.0,8.0,732152.0,0.0,0.0,30.0,8.0,111138.0,0.0,320177.0,0.0,597240.0,BONO DE ANTIGUEDAD,132939.0,21020.0,66470.0,"PRO VIVIENDA , SOLIDARIO",1248984.0,2316.0,2907.0,0.0,0.0,0.0,0.0,0.0,0.0,NINGUNO,5223.0,0.0,9668131.0,9668131.0,0.0,0.0,119697.0,0.0,0.0,10294.0,0.0,33646.0,1597.0,607208.0,0.0,0.0,0.0,0.0,0.0,0.0,9279.0,0.0,6156.0,GASTOS VARIOS,787877.0,.,.,.,.,.,.,100,0,0,0,0,100,0.0,14793757.0,87192.0,14880949.0,0.0,0.0,0.0,0.0,3647919.0,1491420.0,0.0,0.0,0,0.0,3647919.0,1491420.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,194506.0,0.0,0.0,5761.0,200267.0,351.0,25157.0,0.0,0.0,745.0,25902.0,6475.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NINGUNO,219663.0,0.0,0.0,6506.0,226169.0,6826.0,NINGUNO,0.0,ELIJA LA OPCION,NINGUNO,0.0,ELIJA LA OPCION,0.0,2969127.0,87192.0,0.0,3056319.0,5223.0,787877.0,0.0,793100.0,2263219.0,732152.0,1028555.0,220429.0,1981136.0,6826.0
799213.0,LA PAZ,4663,99997,99997,24265409.0,12.0,1.0,389399.0,0.0,0.0,0.0,12.0,1.0,389399.0,0.0,0.0,12.0,1.0,29202.0,31585.0,32450.0,0.0,0.0,NINGUNO,38940.0,26129.0,0.0,NINGUNO,158306.0,3288.0,0.0,0.0,0.0,5184.0,0.0,0.0,0.0,NINGUNO,8472.0,0.0,19484822.0,19484822.0,0.0,0.0,36540.0,0.0,0.0,6136.0,3024.0,4516.0,7740.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NINGUNO,57956.0,0,0,25,12,,0,25,25,25,25,0,100,0.0,24265409.0,0.0,24265409.0,0.0,0.0,0.0,0.0,9068267.0,7320894.0,0.0,0.0,0,0.0,9068267.0,7320894.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500926.0,0.0,0.0,3461.0,504387.0,100877.4,28651.0,0.0,0.0,849.0,29500.0,2950.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NINGUNO,529577.0,0.0,0.0,4310.0,533887.0,103827.4,0,0.0,PIEZA,0,0.0,PIEZA,0.0,3033214.0,0.0,0.0,3033214.0,8472.0,57956.0,0.0,66428.0,2966786.0,389399.0,93237.0,65069.0,547705.0,103827.40000000001
7713248.0,LA PAZ,46631,99997,99997,7045216.0,7.0,0.0,194318.0,0.0,0.0,0.0,7.0,0.0,194318.0,0.0,0.0,7.0,0.0,16186.0,0.0,16186.0,0.0,0.0,NINGUNO,19431.0,3323.0,9716.0,OTROS,64842.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NINGUNO,0.0,0.0,4198926.223460184,4198926.223460184,0.0,0.0,0.0,0.0,0.0,12860.0,0.0,0.0,2011.0,0.0,0.0,0.0,3400.0,0.0,0.0,0.0,0.0,0.0,80.0,OTROS,18351.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,7045216.0,0.0,7045216.0,0.0,0.0,0.0,0.0,131049.0,302439.0,0.0,0.0,0,0.0,131049.0,302439.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2822.0,0.0,0.0,84.0,2905.0,291.0,7227.0,0.0,0.0,214.0,7441.0,1860.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NINGUNO,10049.0,0.0,0.0,298.0,10346.0,2151.0,0,0.0,ELIJA LA OPCION,BACO NB 732 - 500 12MM X 12M D,40.0,TONELADA MÉTRICA,0.0,3017679.7765398156,0.0,0.0,3017679.7765398156,0.0,18351.0,0.0,18351.0,2999328.7765398156,194318.0,32372.0,32470.0,259160.0,2151.0
12883512.0,LA PAZ,46635,99997,99997,9970872.0,9.0,0.0,336300.0,0.0,0.0,0.0,9.0,0.0,336300.0,0.0,0.0,9.0,0.0,31906.0,0.0,0.0,0.0,25203.0,BONO DE ANTIGUEDAD,36670.0,51044.0,12834.0,"PRO VIVIENDA, SOLIDARIO",157657.0,7162.0,4347.0,0.0,0.0,0.0,0.0,0.0,0.0,NINGUNO,11509.0,0.0,8367965.0,8367965.0,3800.0,1100.0,6000.0,14400.0,9064.0,24000.0,3337.0,34200.0,9354.0,155000.0,5600.0,0.0,345408.18,0.0,3118.0,0.0,0.0,0.0,8464.0,"FOTOCOPIAS,PEAJES,SERVICIO SOFTWARE",622845.1799999999,10,60,0,30,0,100,100,0,0,0,0,100,0.0,9970872.0,0.0,9970872.0,0.0,0.0,0.0,0.0,1109804.0,2507804.0,0.0,0.0,0,0.0,1109804.0,2507804.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116707.0,0.0,0.0,0.0,116707.0,26584.0,4826.0,0.0,0.0,0.0,4826.0,685.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NINGUNO,121533.0,0.0,0.0,0.0,121533.0,27269.0,0,1800.0,METRO CÚBICO,360,1800.0,METRO CÚBICO,0.0,3000907.0,0.0,0.0,3000907.0,11509.0,622845.1799999999,0.0,634354.1799999999,2366552.8200000003,336300.0,57109.0,100548.0,493957.0,27269.0
4341244.0,SANTA CRUZ,46631,99997,99997,11900832.0,24.0,7.0,1210682.0,0.0,0.0,0.0,24.0,7.0,1210682.0,0.0,0.0,24.0,7.0,100890.0,0.0,100890.0,0.0,71646.0,VACACIONES,121068.0,235115.0,0.0,NINGUNO,629609.0,38287.0,1416.0,0.0,15700.0,0.0,0.0,0.0,0.0,NINGUNO,55403.0,0.0,7905728.0,7905728.0,0.0,43898.0,0.0,0.0,6254.0,25369.0,4320.0,6560.0,2807.0,0.0,49535.0,0.0,232000.0,23718.0,60396.0,0.0,305.0,9636.0,0.0,NINGUNO,464798.0,23,0,16,42,19,100,,,,,,,0.0,11900832.0,0.0,11900832.0,0.0,0.0,0.0,0.0,8723634.0,7665887.0,0.0,0.0,0,0.0,8723634.0,7665887.0,415054.0,432224.0,0.0,26030.0,873308.0,21832.7,105159.0,0.0,0.0,3104.0,108263.0,23457.0,452442.0,0.0,0.0,13354.0,465796.0,93159.2,143767.0,0.0,0.0,4243.0,148010.0,14801.0,80701.0,8650.0,0.0,2270.0,91621.0,22905.25,0.0,0.0,0.0,0.0,0.0,0.0,61167814.0,0.0,0.0,182042.0,61349856.0,33808.0,0.0,0.0,998.0,34806.0,8701.5,SOFTWARE CONTABLE,62398745.0,440874.0,0.0,232041.0,63071660.0,184856.65,0,0.0,ELIJA LA OPCION,0,0.0,ELIJA LA OPCION,0.0,2937357.0,0.0,0.0,2937357.0,55403.0,464798.0,0.0,520201.0,2417156.0,1210682.0,273426.0,356183.0,1840291.0,184856.65000000002
7458925.0,SANTA CRUZ,46637,99997,99997,8924165.0,7.0,3.0,239092.0,0.0,0.0,0.0,7.0,3.0,239092.0,0.0,0.0,7.0,3.0,43189.0,0.0,75184.0,231954.0,46081.0,OTROS,51713.0,8843.0,25856.0,OTROS,482820.0,3286.0,1167.0,0.0,0.0,22083.0,0.0,0.0,0.0,NINGUNO,26536.0,0.0,6320811.0,6320811.0,0.0,12847.0,0.0,5094.0,0.0,40034.0,9452.0,22236.0,15288.0,0.0,15384.0,0.0,0.0,63015.0,11626.0,0.0,1854.0,5269.0,60144.0,OTROS,262243.0,0,26,72,0,2,100,,,,,,,0.0,8924165.0,0.0,8924165.0,0.0,0.0,0.0,0.0,1601152.0,1907661.0,0.0,0.0,0,0.0,1601152.0,1907661.0,0.0,0.0,0.0,0.0,0.0,0.0,75783.0,0.0,0.0,2244.0,78027.0,9631.0,647141.0,76901.0,0.0,20220.0,744262.0,141183.0,97143.0,0.0,0.0,2877.0,100020.0,9876.0,229205.0,4337.0,0.0,3413.0,236955.0,19763.0,0.0,0.0,0.0,0.0,0.0,0.0,4039773.0,0.0,0.0,119655.0,4159428.0,0.0,0.0,0.0,0.0,0.0,0.0,NINGUNO,5089045.0,81238.0,0.0,148409.0,5318692.0,180453.0,0,0.0,ELIJA LA OPCION,PINTURAS INMOBILIARIAS,374790.0,UNIDAD,0.0,2909863.0,0.0,0.0,2909863.0,26536.0,262243.0,0.0,288779.0,2621084.0,239092.0,396408.0,86412.0,721912.0,180453.0
6564018.0,ORURO,46631,99997,99997,21538005.0,2.0,1.0,54000.0,0.0,0.0,0.0,2.0,1.0,54000.0,0.0,0.0,2.0,1.0,4500.0,0.0,0.0,0.0,0.0,NINGUNO,5400.0,7673.0,3032.0,VIVIENDA Y SOLIDARIO,20605.0,6000.0,1200.0,0.0,0.0,4800.0,0.0,0.0,0.0,NINGUNO,12000.0,0.0,17050996.0,17050996.0,0.0,0.0,0.0,0.0,0.0,2240.0,0.0,0.0,500.0,0.0,0.0,0.0,17400.0,0.0,0.0,0.0,0.0,0.0,0.0,NINGUNO,20140.0,,,,,,,,,,,,,0.0,21538005.0,0.0,21538005.0,0.0,0.0,0.0,0.0,15370000.0,13788600.0,0.0,0.0,0,0.0,15370000.0,13788600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,523561.0,0.0,0.0,25629.0,549190.0,150558.0,1.0,0.0,0.0,0.0,1.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13419327.0,0.0,0.0,397468.0,13816795.0,0.0,0.0,0.0,0.0,0.0,0.0,NINGUNO,13942889.0,0.0,0.0,423097.0,14365986.0,150558.1,CERAMICA,15000.0,PIEZA,0,0.0,ELIJA LA OPCION,0.0,2905609.0,0.0,0.0,2905609.0,12000.0,20140.0,0.0,32140.0,2873469.0,54000.0,4500.0,16105.0,74605.0,150558.1
7120429.0,SANTA CRUZ,46634,46634,99997,7483976.0,0.0,0.0,0.0,5.0,0.0,120000.0,5.0,0.0,120000.0,2.0,1.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,NINGUNO,0.0,0.0,0.0,NINGUNO,0.0,11448.0,1797.0,0.0,0.0,54000.0,0.0,0.0,1520.0,OTROS,68765.0,0.0,4617868.0,4617868.0,0.0,15000.0,0.0,0.0,0.0,0.0,6000.0,1800.0,4805.0,129926.0,3600.0,8400.0,5986.0,27640.0,0.0,0.0,0.0,16381.0,1409762.0,OTROS,1629300.0,20,20,40,20,0,100,80,0,0,20,0,100,0.0,7483976.0,0.0,7483976.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1178322.0,0.0,34901.0,1213223.0,30330.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,156320.0,0.0,0.0,4630.0,160950.0,16095.0,11775.0,0.0,0.0,349.0,12124.0,3031.0,5700.0,0.0,0.0,169.0,5869.0,489.0,163354.0,0.0,81677.0,2419.0,84096.0,0.0,0.0,0.0,0.0,0.0,0.0,NINGUNO,337149.0,1178322.0,81677.0,42468.0,1476262.0,49945.0,0,0.0,ELIJA LA OPCION,0,0.0,ELIJA LA OPCION,0.0,2866108.0,0.0,0.0,2866108.0,68765.0,1629300.0,0.0,1698065.0,1168043.0,120000.0,0.0,0.0,120000.0,49945.0
270559.0,SANTA CRUZ,46631,49233,99997,6304969.0,12.0,1.0,774573.0,0.0,0.0,0.0,12.0,1.0,774573.0,0.0,0.0,12.0,1.0,64754.0,0.0,27947.0,0.0,0.0,NINGUNO,77457.0,11384.0,38728.0,PRO VIVIENDA Y SOLIDARIO,220270.0,28897.0,7110.0,0.0,8968.0,17368.0,0.0,5740.0,0.0,NINGUNO,68083.0,0.0,3686654.0,3686654.0,0.0,0.0,0.0,5295.0,0.0,6264.0,11388.0,23785.0,5955.0,124198.0,19606.0,0.0,1308267.0,31189.0,24265.0,0.0,0.0,0.0,9249.0,GASTOS GENERALES,1569461.0,.,.,.,.,.,.,,,,,,,0.0,6304969.0,0.0,6304969.0,0.0,0.0,0.0,0.0,1049948.5446505095,1263192.0,0.0,0.0,0,0.0,1049948.5446505095,1263192.0,363519.0,0.0,0.0,10767.0,374286.0,9357.0,63205.0,0.0,0.0,1872.0,65077.0,8135.0,1005388.0,0.0,378126.0,18579.0,645841.0,70914.0,127264.0,13001.0,0.0,3904.0,144169.0,4492.0,185095.0,0.0,0.0,5482.0,190577.0,4855.0,29192.0,1392.0,0.0,893.0,31477.0,502.0,649721.0,0.0,0.0,19244.0,668965.0,0.0,0.0,0.0,0.0,0.0,0.0,NINGUNO,2423384.0,14393.0,378126.0,60741.0,2120392.0,98255.0,0,0.0,ARROBA,0,0.0,ARROBA,0.0,2831558.45534949,0.0,0.0,2831558.45534949,68083.0,1569461.0,0.0,1637544.0,1194014.45534949,774573.0,92701.0,127569.0,994843.0,98255.0
4276341.0,COCHABAMBA,4663,99997,99997,13015496.0,19.0,4.0,962067.0,1.0,1.0,1050.0,20.0,5.0,963117.0,0.0,0.0,20.0,5.0,89289.0,0.0,103237.0,0.0,133232.0,BONO DE ANTIGÜEDAD Y VACACIONES,107079.0,50670.0,56901.0,PRO VIVIENDA Y SUBSIDIO,540408.0,12415.0,3085.0,0.0,0.0,0.0,0.0,0.0,0.0,NINGUNO,15500.0,0.0,9474583.0,9474583.0,0.0,8426.0,75008.0,0.0,13366.0,47574.0,19106.0,27332.0,8983.0,551287.0,34624.0,0.0,0.0,46485.0,7451.0,51832.0,293.0,3300.0,33505.0,"MATERIAL DE COMPUTACION,FOTOCOPIAS,GASTOS NAVIDEÑOS Y MATERIAL DELIMPIEZA",928572.0,,,,,,,97,0,0,3,0,100,0.0,13015496.0,0.0,13015496.0,0.0,0.0,0.0,0.0,16945239.0,16126752.0,0.0,0.0,0,0.0,16945239.0,16126752.0,7033358.0,0.0,0.0,21721.0,7055079.0,18877.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,175395.0,39283.0,0.0,5053.0,219731.0,17665.0,115921.0,30845.0,0.0,2264.0,149030.0,17639.0,1823.0,0.0,0.0,25.0,1848.0,218.0,377790.0,0.0,0.0,11190.0,388980.0,0.0,0.0,0.0,0.0,0.0,0.0,NINGUNO,7704287.0,70128.0,0.0,40253.0,7814668.0,54399.0,0,0.0,ELIJA LA OPCION,0,0.0,ELIJA LA OPCION,0.0,2722426.0,0.0,0.0,2722426.0,15500.0,928572.0,0.0,944072.0,1778354.0,963117.0,325758.0,214650.0,1503525.0,54399.0
